Invoice ID,Branch,Region,Customer_type,Gender,Product_line,Unit price,Quantity,Tax_5%,Total,Date,Time,Payment,cogs,gross_income,Rating
256-58-3609,C,Mohali,Member,Male,Fashion accessories,91.98,1,4.599,96.579,03-18-2021,15:29,Cash,91.98,4.599,9.8
324-92-3863,A,Chandighar,Member,Male,Electronic accessories,20.89,2,2.089,43.869,02-05-2021,18:45,Cash,41.78,2.089,9.8
593-08-5916,A,Chandighar,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,03-19-2021,15:23,Credit card,15.5,0.775,7.4
364-34-2972,C,Mohali,Member,Male,Electronic accessories,96.82,3,14.523,304.983,03-30-2021,20:37,Cash,290.46,14.523,6.7
794-42-3736,B,Ferozepur,Normal,Male,Food and beverages,33.33,2,3.333,69.993,01-26-2021,14:41,Credit card,66.66,3.333,6.4
172-42-8274,B,Ferozepur,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,03-02-2021,18:18,Credit card,76.54,3.827,5.8
558-60-5016,A,Chandighar,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,03-04-2021,15:27,Paytm wallet,299.7,14.985,7.2
195-06-0432,A,Chandighar,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,01-13-2021,12:55,Credit card,243.03,12.1515,9.3
605-03-2706,A,Chandighar,Normal,Female,Health and beauty,15.8,3,2.37,49.77,03-25-2021,18:02,Cash,47.4,2.37,9.5
214-30-2776,B,Ferozepur,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,03-11-2021,19:44,Credit card,172.45,8.6225,9
746-04-1077,B,Ferozepur,Member,Female,Food and beverages,84.63,10,42.315,888.615,01-01-2021,11:36,Credit card,846.3,42.315,9
448-34-8700,B,Ferozepur,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,02-10-2021,13:51,Paytm wallet,258.37,12.9185,6.7
452-04-8808,B,Ferozepur,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,01-26-2021,15:17,Cash,609.56,30.478,5.5
531-56-4728,A,Chandighar,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,02-11-2021,15:29,Cash,240.24,12.012,5.4
744-82-9138,C,Mohali,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,02-07-2021,17:59,Cash,172.26,8.613,8.2
883-69-1285,B,Ferozepur,Member,Male,Fashion accessories,49.92,2,4.992,104.832,03-06-2021,11:55,Credit card,99.84,4.992,7
221-25-5073,A,Chandighar,Normal,Female,Food and beverages,74.66,4,14.932,313.572,03-04-2021,10:39,Cash,298.64,14.932,8.5
518-71-6847,B,Ferozepur,Member,Male,Food and beverages,26.6,6,7.98,167.58,02-26-2021,15:10,Paytm wallet,159.6,7.98,4.9
156-20-0370,B,Ferozepur,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,03-10-2021,18:10,Credit card,25.45,1.2725,5.1
151-33-7434,B,Ferozepur,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,02-04-2021,20:43,Credit card,67.77,3.3885,6.5
728-47-9078,C,Mohali,Member,Male,Food and beverages,59.59,4,11.918,250.278,01-19-2021,12:46,Cash,238.36,11.918,9.8
809-46-1866,A,Chandighar,Normal,Male,Health and beauty,58.15,4,11.63,244.23,01-23-2021,17:44,Cash,232.6,11.63,8.4
139-32-4183,A,Chandighar,Member,Female,Sports and travel,97.48,9,43.866,921.186,03-14-2021,14:19,Paytm wallet,877.32,43.866,7.4
148-41-7930,C,Mohali,Normal,Male,Health and beauty,99.96,7,34.986,734.706,01-23-2021,10:33,Cash,699.72,34.986,6.1
189-40-5216,C,Mohali,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,01-09-2021,11:40,Cash,674.59,33.7295,6
374-38-5555,B,Ferozepur,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,02-07-2021,19:30,Paytm wallet,318.55,15.9275,8.5
764-44-8999,B,Ferozepur,Normal,Female,Health and beauty,14.76,2,1.476,30.996,02-18-2021,14:42,Paytm wallet,29.52,1.476,4.3
552-44-5977,B,Ferozepur,Member,Male,Health and beauty,62,8,24.8,520.8,01-03-2021,19:08,Credit card,496,24.8,6.2
267-62-7380,C,Mohali,Member,Male,Electronic accessories,82.34,10,41.17,864.57,03-29-2021,19:12,Paytm wallet,823.4,41.17,4.3
430-53-4718,B,Ferozepur,Member,Male,Health and beauty,75.37,8,30.148,633.108,01-28-2021,15:46,Credit card,602.96,30.148,8.4
886-18-2897,A,Chandighar,Normal,Female,Food and beverages,56.56,5,14.14,296.94,03-22-2021,19:06,Credit card,282.8,14.14,4.5
602-16-6955,B,Ferozepur,Normal,Female,Sports and travel,76.6,10,38.3,804.3,01-24-2021,18:10,Paytm wallet,766,38.3,6
745-74-0715,A,Chandighar,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,03-10-2021,20:46,Paytm wallet,116.06,5.803,8.8
690-01-6631,B,Ferozepur,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,02-22-2021,18:35,Paytm wallet,174.9,8.745,6.6
652-49-6720,C,Mohali,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,02-18-2021,11:40,Paytm wallet,60.95,3.0475,5.9
233-67-5758,C,Mohali,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,01-29-2021,13:46,Paytm wallet,40.35,2.0175,6.2
303-96-2227,B,Ferozepur,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,03-02-2021,17:16,Paytm wallet,973.8,48.69,4.4
727-02-1313,A,Chandighar,Member,Male,Food and beverages,31.84,1,1.592,33.432,02-09-2021,13:22,Cash,31.84,1.592,7.7
347-56-2442,A,Chandighar,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,02-22-2021,15:33,Cash,65.82,3.291,4.1
849-09-3807,A,Chandighar,Member,Female,Fashion accessories,88.34,7,30.919,649.299,02-18-2021,13:28,Cash,618.38,30.919,6.6
